region,category,price_value
Moscow,кефир,792.0
Moscow,,1208.0
Moscow,кефир,970.0
Moscow,йогурт,152.0
Moscow,кефир,1007.0
Moscow,,1148.0
Moscow,кефир,792.0
Moscow,кефир,792.0
Moscow,кефир,792.0
Moscow,кефир,1551.0
Moscow,,911.0
Moscow,кефир,1004.0
Moscow,кефир,477.0
Moscow,,2974.0
Moscow,кефир,594.0
Moscow,кефир,792.0
Moscow,кефир,329.0
Moscow,,1134.0
Moscow,,828.0
Moscow,,10780.0
Moscow,кефир,792.0
Moscow,,1338.0
Moscow,кефир,792.0
Moscow,кефир,2217.0
Moscow,,1273.0
Moscow,кефир,1811.0
Moscow,,512.0
Moscow,,9456.0
Moscow,,2262.0
Moscow,,614.0
Moscow,кефир,1430.0
Moscow,кефир,1236.0
Moscow,кефир,792.0
Moscow,,955.0
Moscow,кефир,623.0
Moscow,кефир,2905.0
Moscow,кефир,432.0
Moscow,кефир,1279.0
Moscow,кефир,693.0
Moscow,,4242.0
Moscow,кефир,828.0
Moscow,кефир,1241.0
Moscow,,4080.0
Moscow,кефир,6930.0
Moscow,кефир,1673.0
Moscow,кефир,1279.0
Moscow,,896.0
Moscow,,769.0
Moscow,кефир,792.0
Moscow,кефир,5732.0
Moscow,,2246.0
Moscow,детское,4575.0
Moscow,,6177.0
Moscow,,1124.0
Moscow,,3318.0
Moscow,кефир,1575.0
Moscow,кефир,693.0
Moscow,кефир,703.0
Moscow,,2596.0
Moscow,детское,4231.0
Moscow,,3720.0
Moscow,кефир,2242.0
Moscow,кефир,1822.0
Moscow,,4553.0
Moscow,,4599.0
Moscow,кефир,879.0
Moscow,кефир,2675.0
Moscow,,3218.0
Moscow,,13522.0
Moscow,ряженка,58.0
Moscow,,275.0
Moscow,ряженка,515.0
Moscow,,49.0
Moscow,,49.0
Moscow,йогурт,446.0
Moscow,,279.0
Moscow,,485.0
Moscow,,1238.0
Moscow,,1605.0
Moscow,,218.0
Moscow,,1031.0
Moscow,,1119.0
Moscow,,1286.0
Moscow,,574.0
Moscow,йогурт,4880.0
Moscow,,1188.0
Moscow,,2273.0
Moscow,йогурт,5534.0
Moscow,,2149.0
Moscow,йогурт,4728.0
Moscow,сыр,1802.0
Moscow,,1223.0
Moscow,йогурт,21901.0
Moscow,йогурт,4847.0
Moscow,йогурт,4375.0
Moscow,,3843.0
Moscow,,995.0
Moscow,йогурт,4948.0
Moscow,,490.0
Moscow,,1386.0
Moscow,йогурт,7900.0
Moscow,йогурт,3988.0
Moscow,йогурт,4926.0
Moscow,йогурт,4960.0
Moscow,йогурт,4462.0
Moscow,,1094.0
Moscow,йогурт,3932.0
Moscow,йогурт,5172.0
Moscow,йогурт,5122.0
Moscow,йогурт,4980.0
Moscow,йогурт,2792.0
Moscow,йогурт,5023.0
Moscow,йогурт,5303.0
Moscow,йогурт,5146.0
Moscow,йогурт,5152.0
Moscow,йогурт,5126.0
Moscow,,1316.0
Moscow,йогурт,5071.0
Moscow,йогурт,3005.0
Moscow,йогурт,3414.0
Moscow,йогурт,3567.0
Moscow,йогурт,3900.0
Moscow,йогурт,4819.0
Moscow,йогурт,3082.0
Moscow,йогурт,4574.0
Moscow,йогурт,4529.0
Moscow,йогурт,4585.0
Moscow,йогурт,4942.0
Moscow,йогурт,4643.0
Moscow,йогурт,4389.0
Moscow,йогурт,3480.0
Moscow,йогурт,4013.0
Moscow,йогурт,3629.0
Moscow,йогурт,3069.0
Moscow,йогурт,3701.0
Moscow,йогурт,5061.0
Moscow,йогурт,5227.0
Moscow,йогурт,6119.0
Moscow,йогурт,5214.0
Moscow,йогурт,4993.0
Moscow,йогурт,4051.0
Moscow,йогурт,4928.0
Moscow,йогурт,4774.0
Moscow,йогурт,5164.0
Moscow,йогурт,3690.0
Moscow,йогурт,5544.0
Moscow,йогурт,4739.0
Moscow,йогурт,6043.0
Moscow,йогурт,7199.0
Moscow,йогурт,3060.0
Moscow,йогурт,5137.0
Moscow,йогурт,7722.0
Moscow,йогурт,4435.0
Moscow,йогурт,4703.0
Moscow,йогурт,5071.0
Moscow,йогурт,5093.0
Moscow,йогурт,4994.0
Moscow,йогурт,5867.0
Moscow,йогурт,5325.0
Moscow,йогурт,38458.0
Moscow,йогурт,2839.0
Moscow,йогурт,4497.0
Moscow,йогурт,6131.0
Moscow,йогурт,4419.0
Moscow,йогурт,7236.0
Moscow,йогурт,7026.0
Moscow,йогурт,5208.0
Moscow,йогурт,5297.0
Moscow,йогурт,7049.0
Moscow,йогурт,4430.0
Moscow,йогурт,7270.0
Moscow,йогурт,5268.0
Moscow,йогурт,4288.0
Moscow,йогурт,3822.0
Moscow,,772.0
Moscow,йогурт,4289.0
Moscow,йогурт,2917.0
Moscow,йогурт,4253.0
Moscow,йогурт,4154.0
Moscow,йогурт,5241.0
Moscow,йогурт,4308.0
Moscow,йогурт,3867.0
Moscow,йогурт,5094.0
Moscow,йогурт,6927.0
Moscow,йогурт,6481.0
Moscow,йогурт,4131.0
Moscow,йогурт,7955.0
Moscow,йогурт,5543.0
Moscow,йогурт,5082.0
Moscow,йогурт,4602.0
Moscow,йогурт,7486.0
Moscow,йогурт,6301.0
Moscow,йогурт,4603.0
Moscow,йогурт,4328.0
Moscow,йогурт,8330.0
Moscow,йогурт,8495.0
Moscow,йогурт,7811.0
Moscow,йогурт,4861.0
Moscow,йогурт,5403.0
Moscow,йогурт,6928.0
Moscow,йогурт,9048.0
Moscow,йогурт,4340.0
Moscow,йогурт,5756.0
Moscow,йогурт,8850.0
Moscow,йогурт,6125.0
Moscow,йогурт,5966.0
Moscow,йогурт,5828.0
Moscow,йогурт,4421.0
Moscow,йогурт,7192.0
Moscow,йогурт,5846.0
Moscow,простокваша,633.0
Moscow,простокваша,521.0
Moscow,простокваша,505.0
Moscow,йогурт,262.0
Moscow,простокваша,396.0
Moscow,йогурт,413.0
Moscow,йогурт,446.0
Moscow,простокваша,7345.0
Moscow,простокваша,2662.0
Moscow,простокваша,5686.0
Moscow,простокваша,2762.0
Moscow,простокваша,6868.0
Moscow,простокваша,3213.0
Moscow,простокваша,594.0
Moscow,,544.0
Moscow,йогурт,3480.0
Moscow,,336.0
Moscow,простокваша,396.0
Moscow,йогурт,1970.0
Moscow,,524.0
Moscow,,2644.0
Moscow,,143.0
Moscow,йогурт,3875.0
Moscow,,271.0
Moscow,йогурт,1119.0
Moscow,,2405.0
Moscow,,197.0
Moscow,простокваша,2920.0
Moscow,,2267.0
Moscow,сыр,916.0
Moscow,йогурт,4032.0
Moscow,,13445.0
Moscow,,1877.0
Moscow,сыр,634.0
Moscow,,470.0
Moscow,сыр,2906.0
Moscow,,7720.0
Moscow,простокваша,2065.0
Moscow,творог,1246.0
Moscow,йогурт,4127.0
Moscow,йогурт,4297.0
Moscow,йогурт,3889.0
Moscow,кефир,1553.0
Moscow,кефир,1918.0
Moscow,,5237.0
Moscow,йогурт,7767.0
Moscow,йогурт,4606.0
Moscow,,3843.0
Moscow,йогурт,4458.0
Moscow,йогурт,3928.0
Moscow,,989.0
Moscow,йогурт,3900.0
Moscow,кефир,1653.0
Moscow,йогурт,22628.0
Moscow,кефир,1644.0
Moscow,йогурт,4585.0
Moscow,йогурт,3303.0
Moscow,йогурт,4618.0
Moscow,,981.0
Moscow,йогурт,4242.0
Moscow,йогурт,4198.0
Moscow,кефир,2031.0
Moscow,йогурт,4386.0
Moscow,,1533.0
Moscow,йогурт,4287.0
Moscow,йогурт,3907.0
Moscow,йогурт,4750.0
Moscow,йогурт,4227.0
Moscow,йогурт,3962.0
Moscow,йогурт,3319.0
Moscow,йогурт,4561.0
Moscow,йогурт,3958.0
Moscow,,1161.0
Moscow,йогурт,4516.0
Moscow,йогурт,4835.0
Moscow,йогурт,5245.0
Moscow,йогурт,6174.0
Moscow,йогурт,4933.0
Moscow,йогурт,4497.0
Moscow,йогурт,5013.0
Moscow,йогурт,4474.0
Moscow,йогурт,4330.0
Moscow,йогурт,5472.0
Moscow,йогурт,3801.0
Moscow,йогурт,6364.0
Moscow,йогурт,5528.0
Moscow,йогурт,4922.0
Moscow,йогурт,7148.0
Moscow,йогурт,4828.0
Moscow,йогурт,4795.0
Moscow,йогурт,7143.0
Moscow,йогурт,3967.0
Moscow,йогурт,4690.0
Moscow,йогурт,4747.0
Moscow,йогурт,27304.0
Moscow,йогурт,4408.0
Moscow,йогурт,4474.0
Moscow,йогурт,18588.0
Moscow,йогурт,4762.0
Moscow,йогурт,18436.0
Moscow,йогурт,4805.0
Moscow,йогурт,4564.0
Moscow,йогурт,5373.0
Moscow,йогурт,5421.0
Moscow,йогурт,4711.0
Moscow,йогурт,18670.0
Moscow,йогурт,4017.0
Moscow,йогурт,4898.0
Moscow,йогурт,3404.0
Moscow,йогурт,4999.0
Moscow,йогурт,5621.0
Moscow,йогурт,5248.0
Moscow,йогурт,4987.0
Moscow,йогурт,4745.0
Moscow,йогурт,4816.0
Moscow,йогурт,5433.0
Moscow,йогурт,9674.0
Moscow,йогурт,6241.0
Moscow,йогурт,5693.0
Moscow,йогурт,4949.0
Moscow,йогурт,5055.0
Moscow,йогурт,5532.0
Moscow,йогурт,7651.0
Moscow,йогурт,4473.0
Moscow,йогурт,20330.0
Moscow,йогурт,6739.0
Moscow,йогурт,20755.0
Moscow,йогурт,5390.0
Moscow,йогурт,4596.0
Moscow,йогурт,4324.0
Moscow,йогурт,6381.0
Moscow,йогурт,4793.0
Moscow,йогурт,5162.0
Moscow,йогурт,5193.0
Moscow,йогурт,5325.0
Moscow,йогурт,4618.0
Moscow,йогурт,19317.0
Moscow,йогурт,5182.0
Moscow,йогурт,7214.0
Moscow,йогурт,7259.0
Moscow,йогурт,4132.0
Moscow,йогурт,7225.0
Moscow,йогурт,7156.0
Moscow,йогурт,5691.0
Moscow,йогурт,7280.0
Moscow,йогурт,7180.0
Moscow,йогурт,9214.0
Moscow,йогурт,5287.0
Moscow,йогурт,4253.0
Moscow,йогурт,4220.0
Moscow,йогурт,8529.0
Moscow,йогурт,4242.0
Moscow,йогурт,8874.0
Moscow,йогурт,5387.0
Moscow,йогурт,5930.0
Moscow,йогурт,54.0
Moscow,йогурт,54.0
Moscow,йогурт,74.0
Moscow,йогурт,146.0
Moscow,йогурт,118.0
Moscow,йогурт,84.0
Moscow,йогурт,88.0
Moscow,йогурт,98.0
Moscow,йогурт,78.0
Moscow,йогурт,84.0
Moscow,йогурт,98.0
Moscow,йогурт,134.0
Moscow,йогурт,90.0
Moscow,йогурт,128.0
Moscow,йогурт,75.0
Moscow,йогурт,75.0
Moscow,йогурт,134.0
Moscow,йогурт,104.0
Moscow,йогурт,144.0
Moscow,йогурт,98.0
Moscow,йогурт,128.0
Moscow,йогурт,128.0
Moscow,,261.0
Moscow,йогурт,506.0
Moscow,десерт,69.0
Moscow,йогурт,515.0
Moscow,десерт,70.0
Moscow,детское,54.0
Moscow,йогурт,1772.0
Moscow,йогурт,346.0
Moscow,йогурт,635.0
Moscow,йогурт,357.0
Moscow,йогурт,1257.0
Moscow,йогурт,620.0
Moscow,йогурт,2960.0
Moscow,десерт,114.0
Moscow,,74.0
Moscow,йогурт,890.0
Moscow,йогурт,346.0
Moscow,йогурт,187.0
Moscow,йогурт,535.0
Moscow,йогурт,1135.0
Moscow,йогурт,415.0
Moscow,напиток,138.0
Moscow,йогурт,229.0
Moscow,йогурт,1724.0
Moscow,йогурт,415.0
Moscow,йогурт,296.0
Moscow,йогурт,3081.0
Moscow,йогурт,3801.0
Moscow,,133.0
Moscow,йогурт,1797.0
Moscow,йогурт,1209.0
Moscow,йогурт,529.0
Moscow,йогурт,554.0
Moscow,йогурт,3121.0
Moscow,йогурт,1441.0
Moscow,йогурт,769.0
Moscow,йогурт,1928.0
Moscow,,183.0
Moscow,,133.0
Moscow,йогурт,1485.0
Moscow,йогурт,3598.0
Moscow,йогурт,1173.0
Moscow,йогурт,2791.0
Moscow,йогурт,3118.0
Moscow,йогурт,522.0
Moscow,йогурт,217.0
Moscow,йогурт,3546.0
Moscow,йогурт,827.0
Moscow,йогурт,897.0
Moscow,йогурт,334.0
Moscow,йогурт,1123.0
Moscow,йогурт,1557.0
Moscow,йогурт,2326.0
Moscow,йогурт,506.0
Moscow,йогурт,316.0
Moscow,йогурт,1353.0
Moscow,йогурт,1480.0
Moscow,йогурт,1447.0
Moscow,йогурт,1755.0
Moscow,йогурт,1436.0
Moscow,йогурт,1591.0
Moscow,йогурт,3634.0
Moscow,йогурт,6597.0
Moscow,йогурт,3591.0
Moscow,йогурт,1403.0
Moscow,йогурт,1426.0
Moscow,йогурт,321.0
Moscow,йогурт,6800.0
Moscow,йогурт,1320.0
Moscow,йогурт,666.0
Moscow,йогурт,1635.0
Moscow,йогурт,2442.0
Moscow,йогурт,650.0
Moscow,йогурт,1668.0
Moscow,,165.0
Moscow,йогурт,1624.0
Moscow,йогурт,819.0
Moscow,йогурт,300.0
Moscow,йогурт,618.0
Moscow,йогурт,7358.0
Moscow,йогурт,512.0
Moscow,йогурт,1016.0
Moscow,йогурт,3492.0
Moscow,йогурт,2443.0
Moscow,йогурт,1057.0
Moscow,йогурт,792.0
Moscow,йогурт,2452.0
Moscow,йогурт,2503.0
Moscow,йогурт,118.0
Moscow,йогурт,2497.0
Moscow,йогурт,1880.0
Moscow,йогурт,2215.0
Moscow,йогурт,1516.0
Moscow,йогурт,7877.0
Moscow,йогурт,2308.0
Moscow,йогурт,1262.0
Moscow,йогурт,1202.0
Moscow,йогурт,316.0
Moscow,йогурт,342.0
Moscow,йогурт,2894.0
Moscow,йогурт,217.0
Moscow,йогурт,7369.0
Moscow,йогурт,545.0
Moscow,йогурт,614.0
Moscow,йогурт,851.0
Moscow,йогурт,4083.0
Moscow,йогурт,5181.0
Moscow,йогурт,2848.0
Moscow,йогурт,2621.0
Moscow,йогурт,1420.0
Moscow,йогурт,5450.0
Moscow,йогурт,3283.0
Moscow,,183.0
Moscow,йогурт,569.0
Moscow,йогурт,1790.0
Moscow,йогурт,303.0
Moscow,йогурт,792.0
Moscow,йогурт,2217.0
Moscow,йогурт,694.0
Moscow,йогурт,2410.0
Moscow,,696.0
Moscow,йогурт,441.0
Moscow,йогурт,495.0
Moscow,йогурт,1214.0
Moscow,йогурт,7313.0
Moscow,йогурт,1692.0
Moscow,йогурт,3196.0
Moscow,йогурт,1678.0
Moscow,йогурт,2952.0
Moscow,йогурт,1267.0
Moscow,йогурт,7820.0
Moscow,йогурт,7236.0
Moscow,йогурт,1052.0
Moscow,,645.0
Moscow,,167.0
Moscow,йогурт,358.0
Moscow,,192.0
Moscow,йогурт,3534.0
Moscow,йогурт,273.0
Moscow,творог,49.0
Moscow,творог,227.0
Moscow,творог,85.0
Moscow,творог,144.0
Moscow,творог,153.0
Moscow,творог,98.0
Moscow,творог,75.0
Moscow,сметана,326.0
Moscow,творог,365.0
Moscow,сыр,124.0
Moscow,творог,620.0
Moscow,сыр,84.0
Moscow,творог,837.0
Moscow,десерт,79.0
Moscow,творог,306.0
Moscow,творог,1211.0
Moscow,сыр,144.0
Moscow,творог,151.0
Moscow,сметана,266.0
Moscow,творог,1016.0
Moscow,творог,2423.0
Moscow,творог,98.0
Moscow,творог,574.0
Moscow,творог,3629.0
Moscow,творог,1817.0
Moscow,сыр,74.0
Moscow,творог,613.0
Moscow,творог,296.0
Moscow,творог,3024.0
Moscow,творог,207.0
Moscow,творог,816.0
Moscow,творог,396.0
Moscow,творог,207.0
Moscow,творог,158.0
Moscow,творог,454.0
Moscow,творог,613.0
Moscow,творог,494.0
Moscow,творог,247.0
Moscow,творог,365.0
Moscow,творог,973.0
Moscow,творог,355.0
Moscow,творог,1210.0
Moscow,творог,791.0
Moscow,творог,434.0
Moscow,творог,395.0
Moscow,творог,1546.0
Moscow,творог,68.0
Moscow,сыр,286.0
Moscow,творог,415.0
Moscow,творог,494.0
Moscow,творог,276.0
Moscow,творог,2680.0
Moscow,,581.0
Moscow,творог,593.0
Moscow,,148.0
Moscow,творог,1202.0
Moscow,сметана,374.0
Moscow,творог,1916.0
Moscow,,563.0
Moscow,творог,979.0
Moscow,творог,1559.0
Moscow,творог,777.0
Moscow,творог,1817.0
Moscow,творог,1590.0
Moscow,творог,8900.0
Moscow,творог,4307.0
Moscow,йогурт,1683.0
Moscow,творог,435.0
Moscow,творог,865.0
Moscow,творог,251.0
Moscow,творог,744.0
Moscow,,415.0
Moscow,творог,2374.0
Moscow,творог,1618.0
Moscow,творог,1422.0
Moscow,творог,6874.0
Moscow,творог,4252.0
Moscow,творог,7278.0
Moscow,творог,951.0
Moscow,творог,2771.0
Moscow,творог,2511.0
Moscow,творог,2388.0
Moscow,творог,701.0
Moscow,творог,181.0
Moscow,йогурт,2209.0
Moscow,творог,1088.0
Moscow,творог,1055.0
Moscow,творог,1117.0
Moscow,творог,947.0
Moscow,творог,1117.0
Moscow,творог,1000.0
Moscow,творог,637.0
Moscow,творог,5345.0
Moscow,творог,7341.0
Moscow,творог,637.0
Moscow,творог,4696.0
Moscow,творог,15197.0
Moscow,творог,637.0
Moscow,творог,4269.0
Moscow,творог,5247.0
Moscow,творог,991.0
Moscow,,2578.0
Moscow,творог,4720.0
Moscow,творог,1470.0
Moscow,творог,1468.0
Moscow,творог,4979.0
Moscow,творог,395.0
Moscow,,2576.0
Moscow,творог,2803.0
Moscow,творог,5688.0
Moscow,творог,224.0
Moscow,творог,5631.0
Moscow,творог,970.0
Moscow,творог,9972.0
Moscow,,4024.0
Moscow,творог,10924.0
Moscow,творог,2107.0
Moscow,сыр,268.0
Moscow,сыр,284.0
Moscow,сыр,1336.0
Moscow,сыр,395.0
Moscow,сыр,311.0
Moscow,сыр,367.0
Moscow,сыр,286.0
Moscow,сыр,247.0
Moscow,сыр,486.0
Moscow,сыр,215.0
Moscow,сыр,172.0
Moscow,сыр,493.0
Moscow,сыр,203.0
Moscow,сыр,262.0
Moscow,сыр,340.0
Moscow,сыр,365.0
Moscow,сыр,192.0
Moscow,сыр,435.0
Moscow,сыр,231.0
Moscow,сыр,207.0
Moscow,сыр,316.0
Moscow,сыр,311.0
Moscow,сыр,346.0
Moscow,сыр,202.0
Moscow,сыр,205.0
Moscow,сыр,252.0
Moscow,сыр,274.0
Moscow,сыр,365.0
Moscow,сыр,203.0
Moscow,сыр,302.0
Moscow,сыр,458.0
Moscow,сыр,211.0
Moscow,сыр,375.0
Moscow,сыр,203.0
Moscow,сыр,233.0
Moscow,сыр,207.0
Moscow,сыр,183.0
Moscow,сыр,326.0
Moscow,сыр,207.0
Moscow,сыр,186.0
Moscow,сыр,207.0
Moscow,сыр,260.0
Moscow,сыр,306.0
Moscow,сыр,135.0
Moscow,сыр,232.0
Moscow,сыр,148.0
Moscow,сыр,167.0
Moscow,сыр,204.0
Moscow,сыр,152.0
Moscow,сыр,194.0
Moscow,сыр,149.0
Moscow,сыр,256.0
Moscow,сыр,306.0
Moscow,сыр,187.0
Moscow,сыр,243.0
Moscow,сыр,144.0
Moscow,сыр,227.0
Moscow,сыр,217.0
Moscow,сыр,143.0
Moscow,сыр,266.0
Moscow,сыр,355.0
Moscow,сыр,217.0
Moscow,сыр,144.0
Moscow,сыр,237.0
Moscow,сыр,237.0
Moscow,сыр,217.0
Moscow,сыр,148.0
Moscow,сыр,306.0
Moscow,сыр,217.0
Moscow,сыр,133.0
Moscow,сыр,207.0
Moscow,сыр,88.0
Moscow,сыр,1021.0
Moscow,сыр,233.0
Moscow,сыр,316.0
Moscow,сыр,256.0
Moscow,сыр,559.0
Moscow,сыр,149.0
Moscow,сыр,395.0
Moscow,сыр,167.0
Moscow,сыр,128.0
Moscow,сыр,207.0
Moscow,сыр,494.0
Moscow,сыр,266.0
Moscow,сыр,395.0
Moscow,сыр,553.0
Moscow,сыр,286.0
Moscow,сыр,415.0
Moscow,сыр,266.0
Moscow,сыр,375.0
Moscow,сыр,579.0
Moscow,сыр,152.0
Moscow,сыр,524.0
Moscow,сыр,1219.0
Moscow,сыр,286.0
Moscow,сыр,316.0
Moscow,сыр,771.0
Moscow,сыр,385.0
Moscow,сыр,148.0
Moscow,сыр,2207.0
Moscow,сыр,252.0
Moscow,сыр,336.0
Moscow,сыр,306.0
Moscow,сыр,501.0
Moscow,сыр,2178.0
Moscow,сыр,464.0
Moscow,сыр,282.0
Moscow,сыр,1039.0
Moscow,сыр,655.0
Moscow,сыр,167.0
Moscow,сыр,2207.0
Moscow,сыр,1974.0
Moscow,сыр,1974.0
Moscow,сыр,739.0
Moscow,сыр,1039.0
Moscow,сыр,1277.0
Moscow,сыр,1075.0
Moscow,сыр,243.0
Moscow,сыр,454.0
Moscow,сыр,1337.0
Moscow,сыр,1011.0
Moscow,сыр,324.0
Moscow,,514.0
Moscow,сыр,1974.0
Moscow,сыр,287.0
Moscow,сыр,179.0
Moscow,сыр,1016.0
Moscow,сыр,1165.0
Moscow,сыр,227.0
Moscow,сыр,231.0
Moscow,сыр,197.0
Moscow,сыр,291.0
Moscow,сыр,183.0
Moscow,сыр,405.0
Moscow,сыр,130.0
Moscow,сыр,117.0
Moscow,сыр,1584.0
Moscow,сыр,454.0
Moscow,сыр,1377.0
Moscow,сыр,173.0
Moscow,сыр,266.0
Moscow,сыр,846.0
